delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_minutes,promised_window_hours,promised_window_minutes,is_delayed,is_failed,customer_id,service_type,order_created_at,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,high_risk_vehicle,hub_name,zone,hub_type,capacity_score
DL00069,O01039,D010,V074,H07,2025-05-01 11:46:00,2025-05-01 19:43:03.174703,failed,16.76,1,0,4.17,10.73,477.0529117166667,6,360,1,1,C0171,passenger,2025-05-01 10:43:00,west,riverside,low,84.17,app,1,47,south,consumer,2024-01-20 10:35:00,82.4,81.9,phone,active,west,fulltime,8,70.0,3.95,evening,1,cargovan,east,2025-06-05 03:01:00,62.4,18034,active,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00070,O00370,D018,V036,H07,2024-11-21 18:37:00,2024-11-21 21:57:39.434015,ontime,16.35,0,0,4.64,18.11,200.65723358333335,4,240,0,0,C0021,parcel,2024-11-21 17:26:00,south,south,high,74.04,phone,0,30,central,sme,2025-07-31 01:39:00,63.6,40.8,phone,active,west,parttime,14,73.8,4.57,flexible,1,diesel,north,2025-09-26 13:33:00,90.4,215767,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00071,O00796,D093,V080,H02,2025-01-28 06:57:00,2025-01-28 22:41:11.982767,delayed,20.37,1,0,3.57,18.14,944.1997127833333,6,360,1,0,C0385,business,2025-01-28 05:51:00,ctr,north,high,209.05,api,0,25,east,consumer,2024-08-06 00:38:00,66.2,44.4,app,dormant,south,parttime,12,75.2,4.43,flexible,1,ev,east,2024-05-27 22:15:00,100.0,68844,active,v1.9,0,South Link,south,dispatch,78
DL00072,O00402,D110,V027,H05,2025-11-20 06:20:00,2025-11-20 19:21:38.642714,delayed,28.51,0,0,3.28,15.11,781.6440452333334,4,240,1,0,C0104,retail,2025-11-20 05:09:00,west,east,medium,121.87,app,1,39,east,consumer,2024-12-23 11:05:00,66.2,28.6,app,active,riverside,contract,7,40.6,4.1,morning,1,diesel,south,2025-08-12 12:37:00,78.6,51052,inrepair,v2.2,1,Central Core,central,control,88
DL00073,O00421,D141,V092,H08,2025-07-23 07:06:00,2025-07-24 05:47:40.524208,ontime,19.34,3,0,4.68,17.54,1361.6754034666667,24,1440,0,0,C0599,parcel,2025-07-23 06:00:00,riverside,east,medium,37.25,app,0,40,north,consumer,2025-05-04 22:34:00,81.4,44.4,app,active,north,parttime,14,71.4,3.44,flexible,1,hybrid,east,2024-01-07 14:19:00,80.5,36143,inrepair,v2.1,1,Midtown Relay,central,charging,63
DL00074,O01195,D030,V092,H04,2025-01-04 08:41:00,2025-01-05 00:01:18.848212,failed,17.61,1,0,4.42,14.79,920.3141368666667,2,120,1,1,C0529,retail,2025-01-04 07:04:00,airport,central,medium,94.26,phone,0,41,riverside,sme,2025-06-07 02:03:00,43.2,51.5,app,active,central,fulltime,7,74.0,4.56,night,1,hybrid,east,2024-01-07 14:19:00,80.5,36143,inrepair,v2.1,1,West Gate,west,dispatch,69
DL00075,O01239,D169,V047,H02,2024-08-06 04:24:00,2024-08-06 05:22:04.347228,ontime,13.25,3,0,3.24,11.94,58.0724538,2,120,0,0,C0392,retail,2024-08-06 04:09:00,south,west,medium,57.51,web,0,29,central,consumer,2024-07-08 20:59:00,77.2,48.2,web,active,east,contract,5,77.6,3.81,flexible,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,South Link,south,dispatch,78
DL00076,O00815,D120,V004,H01,2024-02-25 17:02:00,2024-02-26 17:44:41.639612,ontime,27.51,3,0,5.0,15.16,1482.6939935333332,24,1440,1,0,C0347,parcel,2024-02-25 15:10:00,airport,airport,high,216.89,app,1,18,riverside,enterprise,2024-06-07 04:33:00,54.9,40.4,web,dormant,north,parttime,3,76.9,3.72,morning,1,hybrid,riverside,2024-06-07 13:21:00,,36310,active,v2.2,0,North Exchange,north,dispatch,82
DL00077,O01040,D094,V067,H04,2025-12-27 22:16:00,2025-12-28 11:51:46.015071,delayed,32.97,3,0,2.81,18.07,815.76691785,4,240,1,0,C0290,passenger,2025-12-27 20:56:00,airport,central,medium,59.93,web,1,30,north,consumer,2025-11-28 14:25:00,49.6,58.2,phone,dormant,ctr,parttime,6,60.8,4.48,night,0,hybrid,ctr,2025-11-15 00:12:00,57.3,176145,active,v2.0,1,West Gate,west,dispatch,69
DL00078,O00173,D144,V088,H02,2025-02-18 08:26:00,2025-02-19 03:34:49.179226,failed,10.92,1,0,2.87,9.05,1148.8196537666665,2,120,1,1,C0371,passenger,2025-02-18 07:03:00,ctr,central,critical,249.32,app,1,57,east,consumer,2025-01-14 07:31:00,28.5,74.9,app,active,west,fulltime,6,85.0,3.83,morning,1,diesel,north,2024-02-14 14:03:00,80.3,50427,inrepair,v2.1,1,South Link,south,dispatch,78
DL00079,O00920,D009,V102,H08,2024-08-01 12:06:00,2024-08-01 23:56:00.561663,ontime,7.18,0,0,4.91,12.79,710.00936105,12,720,0,0,C0242,passenger,2024-08-01 11:42:00,riverside,east,low,74.71,app,0,21,east,consumer,2025-12-18 16:08:00,83.8,48.9,web,active,airport,fulltime,15,63.4,3.8,night,1,ev,west,2024-10-24 12:35:00,77.0,198326,active,v2.0,0,Midtown Relay,central,charging,63
DL00080,O01137,D030,V022,H04,2025-10-14 08:21:00,2025-10-14 08:32:00.000000,ontime,16.29,0,0,4.42,14.17,11.0,2,120,0,0,C0213,passenger,2025-10-14 08:08:00,south,central,medium,101.93,app,1,53,east,consumer,2024-02-25 04:00:00,94.2,53.3,app,active,central,fulltime,7,74.0,4.56,night,1,hybrid,south,2025-01-28 20:20:00,89.6,44499,scheduled,v2.1,0,West Gate,west,dispatch,69
DL00081,O00716,D166,V056,H04,2024-10-22 06:38:00,2024-10-22 19:18:42.594052,delayed,9.77,1,1,3.58,12.68,760.7099008666667,6,360,1,0,C0072,passenger,2024-10-22 04:13:00,east,north,medium,5.92,app,0,61,north,sme,2024-04-22 10:38:00,48.2,88.9,app,active,west,parttime,7,74.6,4.07,night,1,ev,central,2024-06-09 16:18:00,78.4,29849,active,v2.2,0,West Gate,west,dispatch,69
DL00082,O00669,D008,V048,H03,2025-07-15 15:38:00,2025-07-16 00:44:17.490179,ontime,3.98,1,0,4.76,5.86,546.2915029833333,12,720,0,0,C0529,parcel,2025-07-15 13:41:00,north,east,critical,80.79,app,0,41,riverside,sme,2025-06-07 02:03:00,43.2,51.5,app,active,south,fulltime,9,84.1,3.88,morning,1,diesel,central,2025-10-01 18:21:00,76.1,87659,active,v2.1,0,East Dock,east,warehouse,74
DL00083,O00451,D053,V043,H05,2025-02-15 18:28:00,2025-02-16 13:33:28.440507,delayed,2.13,0,0,1.44,11.27,1145.4740084500002,12,720,1,0,C0012,retail,2025-02-15 17:02:00,east,riverside,critical,97.23,phone,0,60,airport,consumer,2025-02-10 01:14:00,46.3,74.4,app,active,west,fulltime,5,83.3,3.8,morning,1,ev,south,2025-02-23 11:32:00,76.4,149922,scheduled,v2.0,0,Central Core,central,control,88
DL00084,O00784,D063,V117,H05,2025-03-07 03:24:00,2025-03-08 07:43:35.335286,failed,6.83,0,0,3.63,9.07,1699.5889214333333,12,720,1,1,C0308,passenger,2025-03-07 00:51:00,east,south,low,21.26,phone,1,50,riverside,consumer,2025-07-21 17:13:00,74.1,87.0,web,active,north,parttime,12,85.7,4.03,morning,1,hybrid,south,2025-01-11 11:13:00,65.5,163683,scheduled,v2.2,1,Central Core,central,control,88
DL00086,O01013,D159,V063,H02,2025-08-22 17:32:00,2025-08-22 19:39:11.266878,ontime,17.4,0,0,3.75,12.23,127.18778130000001,4,240,0,0,C0185,passenger,2025-08-22 14:50:00,ctr,north,low,76.79,web,0,40,south,consumer,2025-12-05 05:27:00,77.5,76.4,phone,suspended,airport,fulltime,11,68.6,4.18,morning,1,ev,central,2024-01-11 00:19:00,73.6,159860,active,v2.1,0,South Link,south,dispatch,78
DL00087,O00630,D034,V099,H07,2025-03-28 15:08:00,2025-03-28 15:28:40.004969,ontime,17.98,0,0,4.11,13.23,20.666749483333334,2,120,0,0,C0369,retail,2025-03-28 13:42:00,central,ctr,low,86.61,app,0,42,west,consumer,2025-03-06 02:16:00,47.6,40.7,app,active,west,fulltime,11,71.3,4.27,morning,1,hybrid,south,2024-09-06 02:11:00,65.8,92896,active,v2.0,1,Riverside Hub,riverside,warehouse,66
DL00088,O00657,D088,V043,H04,2024-02-28 23:43:00,2024-02-29 03:16:11.448581,ontime,5.99,0,0,4.43,2.5,213.19080968333336,6,360,0,0,C0135,passenger,2024-02-28 21:07:00,south,central,low,155.89,app,0,65,west,consumer,2025-05-28 04:34:00,68.7,51.6,app,active,riverside,contract,4,84.3,4.17,morning,1,ev,south,2025-02-23 11:32:00,76.4,149922,scheduled,v2.0,0,West Gate,west,dispatch,69
DL00089,O00241,D010,V112,H03,2025-04-01 15:27:00,2025-04-01 20:28:34.310529,failed,8.27,0,0,2.56,6.94,301.57184214999995,2,120,1,1,C0117,parcel,2025-04-01 12:36:00,west,north,low,99.3,app,1,32,north,consumer,2024-03-27 23:10:00,31.3,77.2,app,active,west,fulltime,8,70.0,3.95,evening,1,ev,south,2024-06-08 07:45:00,94.1,19121,inrepair,v2.1,1,East Dock,east,warehouse,74
DL00090,O01097,D027,V065,H04,2024-07-14 23:21:00,2024-07-15 09:00:31.809183,ontime,33.86,3,0,4.76,24.2,579.53015305,12,720,0,0,C0390,retail,2024-07-14 22:28:00,airport,north,low,59.58,app,0,51,ctr,consumer,2024-04-25 02:59:00,66.5,52.9,app,active,airport,parttime,12,74.3,3.7,night,1,ev,west,2024-01-05 09:25:00,84.3,217057,active,v2.1,0,West Gate,west,dispatch,69
DL00092,O00736,D105,V016,H01,2024-01-25 00:39:00,2024-01-25 10:47:51.400345,ontime,7.66,1,0,4.72,8.17,608.8566724166667,12,720,0,0,C0390,parcel,2024-01-24 22:33:00,central,east,medium,78.13,app,0,51,ctr,consumer,2024-04-25 02:59:00,66.5,52.9,app,active,riverside,contract,2,82.0,3.71,morning,1,ev,west,2024-10-13 19:38:00,63.5,84395,active,v2.1,1,North Exchange,north,dispatch,82
DL00093,O00579,D028,V032,H05,2025-09-05 12:14:00,2025-09-05 12:49:10.392527,ontime,19.68,3,0,3.69,18.64,35.17320878333333,4,240,0,0,C0624,medical,2025-09-05 10:06:00,airport,south,low,24.91,phone,0,74,north,consumer,2024-11-11 06:25:00,48.8,89.0,web,active,north,fulltime,11,83.0,4.07,flexible,1,cargovan,north,2024-01-11 00:03:00,74.1,102207,active,v1.9,0,Central Core,central,control,88
DL00094,O01026,D034,V012,H04,2025-05-26 22:56:00,2025-05-27 09:41:42.033675,delayed,4.66,0,0,3.72,16.6,645.70056125,1,60,1,0,C0309,business,2025-05-26 21:33:00,west,ctr,high,20.25,phone,0,78,airport,sme,2024-03-23 01:59:00,29.0,72.8,app,active,west,fulltime,11,71.3,4.27,morning,1,hybrid,south,2024-04-15 00:26:00,56.2,52021,active,v2.1,1,West Gate,west,dispatch,69
DL00097,O00794,D170,V109,H07,2024-07-16 22:51:00,2024-07-18 01:52:17.414330,failed,10.54,1,0,3.58,3.56,1621.2902388333334,12,720,1,1,C0415,retail,2024-07-16 22:17:00,central,airport,low,154.5,app,0,45,south,consumer,2025-12-07 10:59:00,52.4,36.9,app,active,west,fulltime,14,75.2,4.48,morning,1,hybrid,airport,2024-10-17 11:15:00,60.6,193552,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00098,O00631,D004,V072,H07,2025-07-05 09:16:00,2025-07-05 15:47:44.173074,failed,3.86,1,0,4.43,15.58,391.7362179,2,120,1,1,C0574,business,2025-07-05 07:07:00,south,riverside,low,47.21,app,0,54,south,sme,2025-08-26 04:13:00,76.4,57.9,app,active,airport,parttime,13,88.9,4.75,morning,1,cargovan,airport,2025-02-24 19:07:00,78.1,89109,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00099,O00835,D127,V093,H01,2024-05-26 18:57:00,2024-05-26 21:53:38.872935,ontime,5.6,2,0,4.75,13.26,176.64788224999998,6,360,0,0,C0317,passenger,2024-05-26 16:10:00,south,airport,medium,51.0,app,0,19,south,consumer,2025-11-02 07:19:00,65.2,86.0,app,dormant,central,fulltime,10,61.5,4.19,morning,1,cargovan,central,2025-03-04 19:16:00,69.2,119136,scheduled,v2.0,1,North Exchange,north,dispatch,82
DL00100,O00205,D120,V097,H05,2025-02-05 16:42:00,2025-02-06 07:09:53.748167,failed,8.64,0,0,3.14,13.47,867.8958027833334,6,360,1,1,C0246,parcel,2025-02-05 15:10:00,north,south,medium,63.36,app,1,32,central,consumer,2025-10-20 07:05:00,63.8,60.6,phone,active,north,parttime,3,76.9,3.72,morning,1,ev,ctr,2024-11-12 12:56:00,92.1,18680,active,v2.1,0,Central Core,central,control,88
DL00101,O00354,D141,V115,H06,2025-12-02 18:06:00,2025-12-02 19:18:47.006775,ontime,21.63,0,0,4.12,14.3,72.78344625,2,120,0,0,C0154,parcel,2025-12-02 17:09:00,east,riverside,low,78.37,web,0,23,east,sme,2024-09-22 17:57:00,47.5,60.1,phone,active,north,parttime,14,71.4,3.44,flexible,1,diesel,south,2024-05-10 17:28:00,57.9,85919,active,v2.2,1,Airport Hub,airport,dispatch,71
DL00102,O00578,D031,V022,H02,2024-03-04 09:56:00,2024-03-04 13:51:57.810092,delayed,9.18,0,0,3.08,11.31,235.96350153333333,4,240,0,0,C0639,retail,2024-03-04 07:04:00,ctr,central,high,18.53,app,0,22,east,consumer,2024-04-24 01:02:00,54.4,62.5,app,active,north,fulltime,10,91.5,4.03,flexible,1,hybrid,south,2025-01-28 20:20:00,89.6,44499,scheduled,v2.1,0,South Link,south,dispatch,78
DL00103,O00269,D004,V036,H04,2024-12-01 01:20:00,2024-12-01 21:58:15.862002,failed,6.26,2,0,2.24,9.31,1238.2643667,6,360,1,1,C0175,passenger,2024-11-30 23:01:00,north,riverside,medium,19.29,app,0,37,central,consumer,2025-06-08 02:07:00,86.4,56.9,app,active,airport,parttime,13,88.9,4.75,morning,1,diesel,north,2025-09-26 13:33:00,90.4,215767,inrepair,v2.1,1,West Gate,west,dispatch,69
DL00104,O00390,D102,V111,H06,2024-03-06 12:50:00,2024-03-06 20:08:19.088413,ontime,8.75,0,0,4.45,7.5,438.3181402166667,6,360,1,0,C0150,passenger,2024-03-06 12:33:00,north,north,medium,42.46,web,0,58,north,consumer,2025-06-08 06:44:00,88.8,60.9,app,active,east,parttime,10,67.6,4.62,morning,1,ev,west,2025-11-11 00:21:00,66.3,208147,active,v2.1,1,Airport Hub,airport,dispatch,71
DL00105,O00596,D020,V043,H01,2025-10-02 04:09:00,2025-10-02 10:54:51.626370,ontime,18.52,0,0,3.73,20.45,405.86043950000004,12,720,0,0,C0394,parcel,2025-10-02 01:54:00,south,east,low,119.64,app,0,66,central,consumer,2024-02-02 09:42:00,70.8,49.2,web,active,east,fulltime,6,,4.61,evening,1,ev,south,2025-02-23 11:32:00,76.4,149922,scheduled,v2.0,0,North Exchange,north,dispatch,82
DL00106,O00039,D040,V015,H05,2025-08-01 08:30:00,2025-08-01 12:18:45.005907,ontime,18.02,0,0,4.92,15.57,228.75009845000002,6,360,0,0,C0351,parcel,2025-08-01 07:36:00,east,riverside,low,54.85,web,1,66,central,enterprise,2024-02-10 00:50:00,48.6,49.9,app,active,riverside,fulltime,7,55.6,4.4,night,1,cargovan,airport,2024-06-02 13:54:00,78.2,67614,inrepair,v1.9,1,Central Core,central,control,88
DL00107,O00175,D120,V074,H05,2025-12-19 20:22:00,2025-12-19 21:26:01.755844,ontime,6.47,1,0,4.69,8.8,64.02926406666667,4,240,0,0,C0562,business,2025-12-19 19:13:00,riverside,west,high,150.9,app,0,56,west,consumer,2025-11-10 10:46:00,47.9,88.0,phone,active,north,parttime,3,76.9,3.72,morning,1,cargovan,east,2025-06-05 03:01:00,62.4,18034,active,v2.1,1,Central Core,central,control,88
DL00108,O00620,D084,V009,H06,2024-11-08 01:38:00,2024-11-08 03:02:54.779512,ontime,13.73,1,0,4.73,17.52,84.91299186666667,2,120,0,0,C0467,retail,2024-11-08 00:19:00,south,west,low,27.57,app,0,49,west,enterprise,2024-12-01 13:43:00,58.7,31.7,web,active,central,parttime,2,47.2,3.99,evening,1,cargovan,south,2025-05-01 08:50:00,68.8,156687,active,v2.1,1,Airport Hub,airport,dispatch,71
DL00109,O00019,D014,V083,H05,2024-03-31 09:02:00,2024-03-31 12:20:28.945640,ontime,16.7,1,0,3.52,16.91,198.48242733333333,6,360,0,0,C0425,passenger,2024-03-31 07:18:00,north,central,low,56.26,phone,0,55,riverside,consumer,2024-12-01 10:29:00,66.3,76.1,app,dormant,north,fulltime,6,76.1,4.7,evening,1,cargovan,north,2024-04-11 18:04:00,79.3,42073,active,v2.2,0,Central Core,central,control,88
DL00110,O00045,D024,V042,H03,2024-02-13 21:24:00,2024-02-14 01:15:37.449725,ontime,14.39,1,0,4.74,8.64,231.62416208333335,6,360,0,0,C0326,parcel,2024-02-13 18:38:00,south,airport,critical,56.64,,0,60,west,consumer,2024-04-02 05:21:00,64.6,47.3,unknown,active,riverside,parttime,8,71.4,3.35,evening,1,ev,east,2025-06-21 07:06:00,80.5,215870,inrepair,v1.9,1,East Dock,east,warehouse,74
DL00112,O00848,D068,V049,H05,2025-06-03 14:51:00,2025-06-03 20:37:51.660691,ontime,10.88,3,0,3.68,8.03,346.8610115166667,6,360,0,0,C0489,business,2025-06-03 14:13:00,north,south,high,27.71,,1,49,south,consumer,2025-10-18 12:05:00,65.9,85.5,app,active,central,parttime,10,83.9,3.99,flexible,1,diesel,east,2025-12-09 16:47:00,55.9,15278,active,v2.2,1,Central Core,central,control,88
DL00113,O00607,D072,V083,H05,2025-08-30 19:15:00,2025-08-31 06:58:55.972500,ontime,7.42,0,0,2.94,15.7,703.9328750000001,12,720,0,0,C0576,parcel,2025-08-30 17:41:00,west,west,low,219.79,app,1,65,east,sme,2025-05-01 05:08:00,50.2,43.3,app,dormant,south,fulltime,10,75.8,4.47,evening,1,cargovan,north,2024-04-11 18:04:00,79.3,42073,active,v2.2,0,Central Core,central,control,88
DL00114,O01196,D074,V114,H02,2024-04-12 03:31:00,2024-04-12 20:47:55.665668,delayed,16.99,0,0,2.62,19.44,1036.9277611333334,4,240,1,0,C0109,parcel,2024-04-12 03:20:00,south,east,low,79.58,phone,0,78,north,consumer,2025-10-30 11:51:00,52.7,25.4,app,dormant,central,fulltime,12,79.5,4.61,evening,1,hybrid,north,2024-10-03 17:53:00,90.0,84649,active,v2.2,0,South Link,south,dispatch,78
DL00115,O01132,D030,V116,H04,2025-05-04 01:04:00,2025-05-04 01:53:19.398895,ontime,18.75,1,0,4.35,8.08,49.32331491666666,2,120,0,0,C0588,business,2025-05-03 22:26:00,south,riverside,low,81.66,app,0,47,riverside,sme,2025-06-28 00:25:00,34.8,62.6,web,active,central,fulltime,7,74.0,4.56,night,1,diesel,east,2025-04-23 07:10:00,62.7,71822,active,v2.1,1,West Gate,west,dispatch,69
DL00116,O00121,D023,V047,H06,2025-10-14 13:45:00,2025-10-15 08:06:51.715228,delayed,19.9,0,0,2.92,21.64,1101.8619204666668,6,360,1,0,C0604,parcel,2025-10-14 12:05:00,east,north,medium,75.67,app,1,30,west,consumer,2024-08-19 03:16:00,73.4,46.9,app,active,east,fulltime,11,79.1,4.16,night,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,Airport Hub,airport,dispatch,71
DL00117,O00559,D080,V119,H06,2025-04-24 08:49:00,2025-04-24 23:39:56.698972,delayed,11.84,0,1,2.46,17.91,890.9449828666667,12,720,1,0,C0167,business,2025-04-24 07:10:00,north,east,medium,107.27,phone,0,72,ctr,consumer,2025-12-24 13:32:00,52.5,62.0,app,active,central,fulltime,11,,4.35,flexible,1,ev,riverside,2025-08-17 06:19:00,67.6,215407,inrepair,v2.1,1,Airport Hub,airport,dispatch,71
DL00118,O00660,D143,V004,H01,2024-06-05 01:27:00,2024-06-05 16:05:09.661481,failed,11.45,3,0,2.16,8.94,878.1610246833334,4,240,1,1,C0288,passenger,2024-06-04 23:38:00,central,airport,high,27.65,web,1,51,west,consumer,2025-05-12 12:01:00,65.6,49.8,phone,active,central,fulltime,6,68.5,4.14,night,1,hybrid,riverside,2024-06-07 13:21:00,,36310,active,v2.2,0,North Exchange,north,dispatch,82
DL00119,O01011,D076,V037,H03,2024-02-28 07:57:00,2024-02-29 14:55:52.373220,failed,32.37,3,0,1.71,25.09,1858.872887,12,720,1,1,C0257,business,2024-02-28 05:14:00,airport,south,low,103.05,app,1,34,west,consumer,2025-04-30 08:51:00,55.0,93.1,app,active,east,fulltime,15,61.6,3.88,morning,1,cargovan,south,2025-06-13 23:43:00,56.6,52146,inrepair,v1.9,1,East Dock,east,warehouse,74
DL00120,O00007,D128,V047,H06,2024-05-05 22:10:00,2024-05-06 07:05:17.555250,delayed,9.07,1,1,3.93,9.76,535.2925875,2,120,1,0,C0001,business,2024-05-05 21:32:00,central,airport,low,76.12,app,0,26,north,sme,2024-11-27 04:25:00,44.9,69.2,app,active,central,contract,13,84.7,3.32,morning,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,Airport Hub,airport,dispatch,71
DL00121,O00091,D078,V100,H05,2024-03-14 02:36:00,2024-03-14 09:52:56.769516,ontime,18.81,0,0,3.92,11.62,436.9461586,6,360,1,0,C0564,parcel,2024-03-14 01:00:00,west,airport,critical,43.61,web,0,64,east,consumer,2024-08-14 04:18:00,48.6,72.0,web,active,north,fulltime,11,73.7,4.28,morning,1,cargovan,east,2024-06-23 11:24:00,60.1,31876,active,v2.0,1,Central Core,central,control,88
DL00123,O00284,D030,V025,H04,2024-04-02 13:26:00,2024-04-03 09:11:28.202168,ontime,13.45,2,0,4.75,12.86,1185.4700361333335,24,1440,0,0,C0363,passenger,2024-04-02 11:52:00,north,airport,high,116.68,phone,0,48,airport,sme,2025-10-22 07:30:00,49.4,78.9,web,active,central,fulltime,7,74.0,4.56,night,1,diesel,airport,2024-11-03 05:34:00,42.0,52074,active,v2.1,1,West Gate,west,dispatch,69
DL00124,O00210,D113,V040,H05,2024-05-14 20:07:00,2024-05-15 00:02:59.084441,ontime,14.23,2,0,4.78,19.49,235.98474068333334,4,240,0,0,C0347,parcel,2024-05-14 18:39:00,east,west,high,106.23,phone,0,18,riverside,enterprise,2024-06-07 04:33:00,54.9,40.4,web,dormant,airport,parttime,8,70.5,4.47,evening,1,ev,central,2025-11-23 11:28:00,90.0,133770,active,v2.0,0,Central Core,central,control,88
DL00125,O00472,D021,V109,H05,2024-02-22 10:05:00,2024-02-22 12:39:44.134262,ontime,14.25,3,0,3.68,12.59,154.73557103333331,4,240,0,0,C0636,parcel,2024-02-22 09:19:00,south,riverside,medium,287.3,web,0,60,east,consumer,2025-06-30 21:04:00,76.3,69.1,app,suspended,south,fulltime,7,91.8,4.24,evening,1,hybrid,airport,2024-10-17 11:15:00,60.6,193552,inrepair,v2.1,1,Central Core,central,control,88
DL00126,O00547,D159,V001,H07,2024-04-09 14:36:00,2024-04-10 19:11:28.149157,delayed,17.68,0,0,2.6,10.92,1715.4691526166669,24,1440,1,0,C0640,retail,2024-04-09 13:41:00,central,south,high,43.73,app,0,55,north,sme,2025-10-11 02:52:00,50.8,65.6,web,dormant,airport,fulltime,11,68.6,4.18,morning,1,ev,north,2024-12-28 23:48:00,71.8,56928,active,v2.2,0,Riverside Hub,riverside,warehouse,66
DL00127,O01072,D026,V099,H02,2024-10-05 00:19:00,2024-10-05 18:08:10.081712,delayed,16.56,2,0,2.12,11.9,1069.1680285333334,6,360,1,0,C0384,passenger,2024-10-05 00:04:00,west,north,high,172.79,app,0,24,riverside,consumer,2024-05-29 12:03:00,67.4,53.4,web,active,north,parttime,4,84.9,3.15,night,0,hybrid,south,2024-09-06 02:11:00,65.8,92896,active,v2.0,1,South Link,south,dispatch,78
DL00128,O00868,D089,V099,H07,2024-05-18 16:31:00,2024-05-18 18:54:46.916689,ontime,9.43,0,0,4.47,10.47,143.78194481666665,4,240,0,0,C0037,passenger,2024-05-18 13:51:00,central,west,medium,117.19,phone,1,51,ctr,sme,2024-12-24 19:31:00,72.9,73.0,phone,active,ctr,fulltime,2,71.1,4.57,night,1,hybrid,south,2024-09-06 02:11:00,65.8,92896,active,v2.0,1,Riverside Hub,riverside,warehouse,66
DL00129,O00425,D030,V078,H08,2024-11-27 08:41:00,2024-11-27 12:07:10.344970,ontime,21.27,3,0,5.0,11.59,206.17241616666666,4,240,0,0,C0550,passenger,2024-11-27 08:15:00,airport,east,high,78.8,web,0,39,north,consumer,2025-01-03 14:35:00,89.4,52.4,app,active,central,fulltime,7,74.0,4.56,night,1,cargovan,north,2024-03-04 20:00:00,78.4,153638,active,v2.1,0,Midtown Relay,central,charging,63
DL00130,O00400,D113,V042,H03,2025-06-20 08:41:00,2025-06-20 12:30:11.038552,ontime,17.1,0,0,3.87,13.53,229.18397586666666,6,360,0,0,C0426,retail,2025-06-20 06:33:00,north,east,high,145.15,web,1,25,riverside,sme,2025-01-05 19:05:00,49.0,47.1,app,dormant,airport,parttime,8,70.5,4.47,evening,1,ev,east,2025-06-21 07:06:00,80.5,215870,inrepair,v1.9,1,East Dock,east,warehouse,74
DL00131,O00890,D037,V096,H07,2025-07-05 10:26:00,2025-07-06 08:48:04.879458,ontime,16.59,0,0,4.33,3.25,1342.0813243,24,1440,0,0,C0232,retail,2025-07-05 07:58:00,central,east,high,88.41,app,0,45,south,sme,2025-02-07 00:19:00,27.7,70.8,app,active,north,parttime,7,63.9,4.67,morning,1,cargovan,east,2025-08-21 07:26:00,85.1,193315,inrepair,v2.0,1,Riverside Hub,riverside,warehouse,66
